_index,_type,_id,_score,_ignored/0,_source/general/name,_source/general/id,_source/general/contacts/website,_ignored/1
museum,_doc,6901,1,general.description.keyword,Государственная галерея им. А.А. Кадырова,6901,https://mk95.ru/index.php?component=start_mk_std&page=1,
museum,_doc,6903,1,general.description.keyword,Полтавский районный историко-краеведческий музей,6903,http://poltavka-museum.umi.ru,
museum,_doc,69042,1,general.description.keyword,Музей городского хозяйства Москвы,69042,https://kghmuseum.ru/,
museum,_doc,69046,1,general.description.keyword,Центр визуальной культуры Béton,69046,https://betoncvc.com,
museum,_doc,69047,1,general.description.keyword,Музей криптографии,69047,https://cryptography-museum.ru,general.address.comment.keyword
museum,_doc,6905,1,general.description.keyword,Музейно-выставочный информационно-образовательный центр,6905,http://irbitgmii.ru,
museum,_doc,6906,1,general.description.keyword,Вологодский историко-архитектурный и художественный музей-заповедник,6906,http://www.vologdamuseum.ru,
museum,_doc,6907,1,general.description.keyword,МБУК «Рыбновский районный краеведческий музей»,6907,http://museum-ribnoe.rzn.muzkult.ru/doc,
museum,_doc,6908,1,general.description.keyword,Топкинский исторический музей,6908,https://тим42.рф,
museum,_doc,69089,1,general.description.keyword,Музейно-выставочный комплекс «Идна»,69089,https://иднакар.рф,
museum,_doc,69116,1,general.description.keyword,Усадьба генерала А. Я. Мирковича,69116,https://odoev-museum.ru,
museum,_doc,6913,1,general.description.keyword,Дербентский историко-архитектурный и археологический музей-заповедник,6913,http://derbentmuseum.ru,
museum,_doc,69132,1,general.description.keyword,Музей медицины Музейно-выставочного комплекса Державинского университета,69132,https://www.tsutmb.ru,
museum,_doc,69133,1,general.description.keyword,Музей «Деньги мира» Музейно-выставочного комплекса Державинского университета,69133,https://tsutmb.ru,
museum,_doc,69134,1,general.description.keyword,Музей спорта Музейно-выставочного комплекса Державинского университета,69134,https://tsutmb.ru,
museum,_doc,69135,1,general.description.keyword,Музей истории музейно-выставочного комплекса Державинского университета,69135,https://tsutmb.ru,
museum,_doc,69136,1,general.description.keyword,Геологический и зоологический музеи музейно-выставочного комплекса Державинского университета,69136,https://tsutmb.ru,
museum,_doc,6915,1,general.description.keyword,Шарканский краеведческий музей,6915,http://sharkanmuseum.udm.muzkult.ru,
museum,_doc,6916,1,general.description.keyword,Петропавловский районный краеведческий музей,6916,http://sites.google.com/site/petropavlmuzej,
museum,_doc,69160,1,general.description.keyword,Музей «Г. О. Р. А.»,69160,https://goramuseum.ru,
museum,_doc,6917,1,general.description.keyword,Археологический музей-заповедник «Танаис»,6917,http://www.museum-tanais.ru,
museum,_doc,6918,1,general.description.keyword,Музей истории эвакогоспиталя № 1494,6918,http://www.gvv-omsk.ru,
museum,_doc,69192,1,general.description.keyword,Куйтунский районный краеведческий музей,69192,https://krkm-kui.kulturu.ru/,
museum,_doc,69219,1,general.description.keyword,Детский музей космонавтики,69219,http://muzeytitova.ru,
museum,_doc,69220,1,general.description.keyword,Дом семьи Титовых,69220,http://muzeytitova.ru,
museum,_doc,6923,1,general.description.keyword,Интинский краеведческий музей,6923,https://intakm.komi.muzkult.ru,
museum,_doc,69239,1,general.description.keyword,Сектор музейной и краеведческой деятельности г. Шумихи,69239,https://centrkulturu45.ru/tits-shumihinskogo-munitsipalnogo-okruga,
museum,_doc,69240,1,general.description.keyword,Арт-пространство Zarenkov Gallery,69240,https://zarenkov-gallery.com,
museum,_doc,6927,1,general.description.keyword,Новозыбковский краеведческий музей,6927,http://www.mbuknkm.ru,
museum,_doc,69327,1,general.description.keyword,Галерея «Марис-арт»,69327,https://www.marisart.ru,
museum,_doc,69349,1,general.description.keyword,Larisa Depershmidt art gallery,69349,https://laroni.ru,
museum,_doc,6937,1,general.description.keyword,Москаленский районный краеведческий музей,6937,http://mosmuzei.nethouse.ru,
museum,_doc,69378,1,general.description.keyword,Никольский храм-музей,69378,http://kosmuseum.ru/filials/nerekhtskiy-kraevedcheskiy-muzey-imeni-n-p-rodionovoy/,
museum,_doc,6938,1,general.description.keyword,Прокопьевский городской краеведческий музей,6938,http://prk-museum.ru,
museum,_doc,69395,1,general.description.keyword,Музей оптики Университета ИТМО,69395,https://optimus.itmo.ru,
museum,_doc,6940,1,general.description.keyword,Серовский исторический музей,6940,http://serovmuseum.ru,
museum,_doc,6941,1,general.description.keyword,Братский городской объединенный музей истории освоения Ангары,6941,http://bratskmuseum.ru,
museum,_doc,6942,1,general.description.keyword,Музей истории государственности татарского народа и Республики Татарстан,6942,https://kazan-kremlin.ru/museums/muzej-istorii-gosudarstvennosti-tatarstana,
